timestamp,open,high,low,close,volume
2025-06-08 02:11:00,105511.62,105511.63,105503.12,105511.61,10.29382
2025-06-08 02:12:00,105511.61,105511.62,105511.61,105511.61,3.00323
2025-06-08 02:13:00,105511.61,105511.62,105488.79,105488.8,2.53161
2025-06-08 02:14:00,105488.79,105508.33,105488.79,105508.33,11.50444
2025-06-08 02:15:00,105508.32,105522.62,105508.32,105522.61,3.10107
2025-06-08 02:16:00,105522.61,105546.36,105522.61,105530.12,4.55924
2025-06-08 02:17:00,105530.11,105546.61,105530.11,105546.6,3.52659
2025-06-08 02:18:00,105546.61,105555.0,105546.6,105554.99,1.6428
2025-06-08 02:19:00,105554.99,105555.0,105542.3,105542.31,3.46129
2025-06-08 02:20:00,105542.31,105542.31,105480.07,105480.07,3.70249
2025-06-08 02:21:00,105480.08,105510.54,105480.07,105510.53,6.83645
2025-06-08 02:22:00,105510.53,105510.54,105510.53,105510.53,0.32058
2025-06-08 02:23:00,105510.54,105510.54,105477.11,105500.07,21.98402
2025-06-08 02:24:00,105500.08,105571.55,105500.07,105535.54,7.92378
2025-06-08 02:25:00,105535.53,105535.54,105529.72,105529.73,1.45537
2025-06-08 02:26:00,105529.73,105529.73,105525.6,105525.6,2.7334
2025-06-08 02:27:00,105525.61,105525.61,105489.94,105511.61,11.98012
2025-06-08 02:28:00,105511.62,105511.62,105499.2,105499.2,2.31528
2025-06-08 02:29:00,105499.2,105509.76,105499.2,105509.75,3.77298
2025-06-08 02:30:00,105509.75,105509.76,105496.78,105496.79,2.78963
2025-06-08 02:31:00,105496.79,105522.34,105496.78,105522.34,3.97379
2025-06-08 02:32:00,105522.33,105522.34,105522.33,105522.33,1.7563
2025-06-08 02:33:00,105522.34,105522.34,105522.33,105522.33,0.73979
2025-06-08 02:34:00,105522.33,105522.34,105522.33,105522.33,4.47325
2025-06-08 02:35:00,105522.33,105522.33,105501.84,105514.91,2.4748
2025-06-08 02:36:00,105514.91,105545.77,105514.91,105545.76,2.46752
2025-06-08 02:37:00,105545.77,105555.75,105545.76,105555.75,2.88896
2025-06-08 02:38:00,105555.74,105555.75,105532.12,105532.13,4.97326
2025-06-08 02:39:00,105532.13,105542.61,105532.12,105532.35,4.08717
2025-06-08 02:40:00,105532.35,105545.54,105532.35,105545.54,1.45517
2025-06-08 02:41:00,105545.54,105555.51,105545.53,105555.51,1.30735
2025-06-08 02:42:00,105555.5,105567.17,105555.5,105567.16,1.39396
2025-06-08 02:43:00,105567.16,105567.17,105544.81,105544.82,2.54116
2025-06-08 02:44:00,105544.81,105544.82,105544.81,105544.82,0.3474
2025-06-08 02:45:00,105544.81,105567.3,105544.81,105567.29,4.12848
2025-06-08 02:46:00,105567.29,105567.3,105544.82,105544.82,3.08664
2025-06-08 02:47:00,105544.83,105566.89,105544.82,105566.88,2.25472
2025-06-08 02:48:00,105566.88,105566.89,105543.14,105543.15,1.10915
2025-06-08 02:49:00,105543.15,105543.15,105517.8,105526.97,2.51136
2025-06-08 02:50:00,105526.98,105546.83,105526.97,105546.83,1.87138
2025-06-08 02:51:00,105546.83,105546.83,105500.22,105500.22,1.67505
2025-06-08 02:52:00,105500.23,105500.23,105488.37,105498.93,6.27936
2025-06-08 02:53:00,105498.93,105498.93,105488.37,105498.93,11.63477
2025-06-08 02:54:00,105498.93,105506.95,105488.6,105506.95,12.20023
2025-06-08 02:55:00,105506.94,105516.0,105493.99,105493.99,1.9682
2025-06-08 02:56:00,105493.99,105500.04,105488.37,105500.01,17.79448
2025-06-08 02:57:00,105500.01,105500.01,105469.76,105473.98,6.41047
2025-06-08 02:58:00,105473.99,105473.99,105442.61,105445.64,7.29274
2025-06-08 02:59:00,105445.65,105445.65,105441.86,105441.87,4.88422
2025-06-08 03:00:00,105441.86,105453.78,105441.86,105447.98,13.57858
2025-06-08 03:01:00,105447.98,105456.73,105434.64,105434.65,4.94829
2025-06-08 03:02:00,105434.64,105434.65,105430.0,105430.0,2.86325
2025-06-08 03:03:00,105430.01,105430.01,105428.18,105428.19,1.81687
2025-06-08 03:04:00,105428.18,105440.0,105405.73,105439.98,15.49465
2025-06-08 03:05:00,105439.99,105449.46,105437.61,105437.61,2.68236
2025-06-08 03:06:00,105437.62,105437.62,105420.0,105420.0,4.02688
2025-06-08 03:07:00,105420.01,105420.01,105410.11,105410.11,3.23876
2025-06-08 03:08:00,105410.11,105410.12,105394.03,105399.07,12.32598
2025-06-08 03:09:00,105399.06,105399.07,105399.06,105399.06,2.55682
2025-06-08 03:10:00,105399.06,105419.85,105399.06,105419.85,6.57725
2025-06-08 03:11:00,105419.85,105419.85,105419.84,105419.85,0.53286
2025-06-08 03:12:00,105419.85,105419.85,105419.84,105419.85,1.23426
2025-06-08 03:13:00,105419.85,105419.85,105416.96,105416.97,1.5852
2025-06-08 03:14:00,105416.96,105416.97,105414.89,105414.89,1.81756
2025-06-08 03:15:00,105414.9,105414.9,105414.89,105414.89,0.27512
2025-06-08 03:16:00,105414.9,105414.9,105414.89,105414.89,0.5352
2025-06-08 03:17:00,105414.9,105414.9,105414.89,105414.9,3.77638
2025-06-08 03:18:00,105414.89,105414.9,105414.89,105414.9,3.15977
2025-06-08 03:19:00,105414.89,105414.9,105414.89,105414.9,0.65038
2025-06-08 03:20:00,105414.9,105414.9,105403.63,105403.63,1.74484
2025-06-08 03:21:00,105403.63,105403.64,105398.94,105398.94,3.33782
2025-06-08 03:22:00,105398.94,105415.0,105398.94,105415.0,5.52344
2025-06-08 03:23:00,105415.0,105415.0,105408.91,105408.91,0.51774
2025-06-08 03:24:00,105408.91,105408.92,105408.91,105408.92,2.91649
2025-06-08 03:25:00,105408.92,105408.92,105408.91,105408.91,2.93659
2025-06-08 03:26:00,105408.92,105408.92,105408.91,105408.91,1.58903
2025-06-08 03:27:00,105408.91,105408.92,105408.91,105408.91,2.44514
2025-06-08 03:28:00,105408.92,105408.92,105402.08,105402.09,2.49959
2025-06-08 03:29:00,105402.08,105402.09,105402.08,105402.09,0.88712
2025-06-08 03:30:00,105402.08,105402.09,105402.08,105402.08,5.50222
2025-06-08 03:31:00,105402.08,105402.09,105402.08,105402.09,1.33512
2025-06-08 03:32:00,105402.09,105465.8,105402.08,105465.8,8.96788
2025-06-08 03:33:00,105465.8,105465.8,105465.79,105465.8,1.69229
2025-06-08 03:34:00,105465.8,105477.42,105465.79,105477.41,4.02919
2025-06-08 03:35:00,105477.41,105485.91,105477.41,105480.83,2.01959
2025-06-08 03:36:00,105480.83,105480.83,105480.82,105480.83,0.19074
2025-06-08 03:37:00,105480.82,105480.83,105467.68,105467.69,1.9684
2025-06-08 03:38:00,105467.69,105467.69,105467.68,105467.68,0.23897
2025-06-08 03:39:00,105467.69,105467.69,105460.0,105460.01,1.08069
2025-06-08 03:40:00,105460.01,105460.01,105457.42,105457.42,1.48081
2025-06-08 03:41:00,105457.43,105457.43,105457.42,105457.42,0.83683
2025-06-08 03:42:00,105457.42,105457.43,105449.25,105457.3,11.13544
2025-06-08 03:43:00,105457.3,105457.3,105457.29,105457.29,0.28484
2025-06-08 03:44:00,105457.3,105480.0,105457.29,105479.99,6.11489
2025-06-08 03:45:00,105479.99,105480.0,105467.69,105467.69,7.04172
2025-06-08 03:46:00,105467.7,105476.78,105467.69,105476.78,3.74081
2025-06-08 03:47:00,105476.77,105476.78,105476.76,105476.76,1.43945
2025-06-08 03:48:00,105476.77,105476.77,105474.05,105474.06,1.68208
2025-06-08 03:49:00,105474.06,105474.06,105474.05,105474.05,0.54058
2025-06-08 03:50:00,105474.05,105480.88,105474.05,105480.87,3.57465
2025-06-08 03:51:00,105480.88,105480.88,105480.16,105480.16,2.94086
2025-06-08 03:52:00,105480.16,105497.37,105480.16,105497.37,4.69597
2025-06-08 03:53:00,105497.36,105500.0,105497.36,105499.99,1.93004
2025-06-08 03:54:00,105500.0,105500.0,105486.36,105486.36,3.18443
2025-06-08 03:55:00,105486.36,105486.37,105483.58,105483.58,1.54331
2025-06-08 03:56:00,105483.59,105483.59,105468.84,105468.84,1.7581
2025-06-08 03:57:00,105468.84,105471.6,105468.84,105471.6,3.16517
2025-06-08 03:58:00,105471.59,105471.6,105471.59,105471.6,0.42648
2025-06-08 03:59:00,105471.6,105471.6,105471.59,105471.59,0.27258
2025-06-08 04:00:00,105471.59,105471.6,105471.59,105471.6,1.33299
2025-06-08 04:01:00,105471.6,105471.6,105471.59,105471.59,0.62124
2025-06-08 04:02:00,105471.59,105471.6,105471.59,105471.6,0.99772
2025-06-08 04:03:00,105471.59,105471.6,105465.8,105465.81,1.69284
2025-06-08 04:04:00,105465.8,105465.81,105408.38,105408.94,14.98464
2025-06-08 04:05:00,105408.93,105408.94,105408.93,105408.94,1.56275
2025-06-08 04:06:00,105408.94,105417.2,105408.93,105417.19,3.10256
2025-06-08 04:07:00,105417.2,105471.6,105417.19,105471.6,9.85848
2025-06-08 04:08:00,105471.59,105471.6,105448.18,105448.19,2.35277
2025-06-08 04:09:00,105448.19,105448.19,105430.69,105430.69,3.93399
2025-06-08 04:10:00,105430.69,105430.7,105429.9,105429.9,1.17851
2025-06-08 04:11:00,105429.9,105429.91,105429.9,105429.91,2.34088
2025-06-08 04:12:00,105429.9,105429.91,105429.9,105429.91,0.37683
2025-06-08 04:13:00,105429.91,105429.91,105429.9,105429.9,0.37837
2025-06-08 04:14:00,105429.91,105453.1,105429.9,105453.1,2.89086
2025-06-08 04:15:00,105453.09,105471.15,105453.09,105465.87,2.18061
2025-06-08 04:16:00,105465.86,105465.87,105465.86,105465.87,0.86719
2025-06-08 04:17:00,105465.87,105475.22,105465.86,105475.22,4.05429
2025-06-08 04:18:00,105475.23,105513.03,105475.22,105513.02,5.9326
2025-06-08 04:19:00,105513.02,105513.03,105513.02,105513.02,0.4134
2025-06-08 04:20:00,105513.02,105513.03,105513.02,105513.02,1.00406
2025-06-08 04:21:00,105513.03,105519.99,105513.02,105519.98,0.69722
2025-06-08 04:22:00,105519.98,105519.99,105519.98,105519.99,0.42075
2025-06-08 04:23:00,105519.98,105519.99,105507.76,105507.76,2.20574
2025-06-08 04:24:00,105507.76,105507.77,105476.01,105476.01,8.0417
2025-06-08 04:25:00,105476.02,105476.02,105476.01,105476.01,2.67147
2025-06-08 04:26:00,105476.02,105492.79,105476.01,105492.78,1.82627
2025-06-08 04:27:00,105492.78,105492.79,105492.78,105492.79,0.38054
2025-06-08 04:28:00,105492.79,105492.79,105492.78,105492.79,0.36326
2025-06-08 04:29:00,105492.78,105492.79,105492.78,105492.78,1.03464
2025-06-08 04:30:00,105492.79,105502.09,105492.78,105502.09,1.76393
2025-06-08 04:31:00,105502.09,105511.17,105502.08,105511.16,1.82356
2025-06-08 04:32:00,105511.16,105575.23,105511.16,105575.23,5.19643
2025-06-08 04:33:00,105575.22,105575.23,105575.22,105575.23,0.75425
2025-06-08 04:34:00,105575.22,105623.86,105575.22,105621.74,9.19083
2025-06-08 04:35:00,105621.74,105621.75,105594.91,105594.91,4.67863
2025-06-08 04:36:00,105594.91,105594.91,105580.7,105580.71,1.67502
2025-06-08 04:37:00,105580.7,105608.67,105580.7,105608.66,5.76158
2025-06-08 04:38:00,105608.66,105608.67,105608.66,105608.66,0.79454
2025-06-08 04:39:00,105608.66,105608.67,105608.66,105608.66,0.34682
2025-06-08 04:40:00,105608.67,105608.67,105583.2,105601.98,5.77003
2025-06-08 04:41:00,105601.98,105636.53,105601.97,105620.7,4.06914
2025-06-08 04:42:00,105620.69,105620.7,105613.69,105613.69,1.68516
2025-06-08 04:43:00,105613.7,105613.7,105613.69,105613.69,0.12756
2025-06-08 04:44:00,105613.69,105613.7,105583.56,105583.56,6.35809
2025-06-08 04:45:00,105583.57,105583.57,105569.71,105581.39,3.4108
2025-06-08 04:46:00,105581.4,105603.98,105581.39,105603.98,4.89583
2025-06-08 04:47:00,105603.98,105612.96,105603.97,105612.96,2.05352
2025-06-08 04:48:00,105612.96,105612.96,105603.68,105603.69,2.71426
2025-06-08 04:49:00,105603.68,105603.69,105600.08,105600.08,1.15711
2025-06-08 04:50:00,105600.09,105600.09,105600.08,105600.08,0.23279
2025-06-08 04:51:00,105600.09,105600.09,105600.08,105600.09,1.20491
2025-06-08 04:52:00,105600.09,105600.09,105600.08,105600.08,0.41333
2025-06-08 04:53:00,105600.09,105608.49,105600.08,105608.49,1.20063
2025-06-08 04:54:00,105608.49,105608.49,105608.48,105608.48,0.95274
2025-06-08 04:55:00,105608.48,105608.49,105608.48,105608.49,0.45263
2025-06-08 04:56:00,105608.48,105622.99,105608.48,105622.98,1.30488
2025-06-08 04:57:00,105622.98,105622.99,105622.98,105622.99,0.98498
2025-06-08 04:58:00,105622.98,105622.99,105614.37,105614.37,0.63918
2025-06-08 04:59:00,105614.38,105614.38,105614.37,105614.38,0.21245
2025-06-08 05:00:00,105614.37,105614.38,105614.37,105614.38,0.29027
2025-06-08 05:01:00,105614.37,105614.38,105614.37,105614.37,0.56662
2025-06-08 05:02:00,105614.38,105614.38,105600.44,105600.44,0.80316
2025-06-08 05:03:00,105600.44,105600.45,105594.27,105594.27,1.13555
2025-06-08 05:04:00,105594.27,105594.28,105582.79,105582.8,2.43624
2025-06-08 05:05:00,105582.8,105582.8,105577.52,105577.52,1.16978
2025-06-08 05:06:00,105577.52,105577.53,105570.71,105570.71,0.985
2025-06-08 05:07:00,105570.71,105576.06,105565.48,105565.48,3.55143
2025-06-08 05:08:00,105565.48,105565.49,105544.54,105544.54,2.25899
2025-06-08 05:09:00,105544.54,105544.55,105544.54,105544.54,0.49806
2025-06-08 05:10:00,105544.55,105544.55,105544.54,105544.54,0.81521
2025-06-08 05:11:00,105544.55,105559.83,105544.54,105559.82,1.56955
2025-06-08 05:12:00,105559.83,105559.83,105550.52,105550.52,1.1164
2025-06-08 05:13:00,105550.53,105550.53,105548.69,105548.69,2.63886
2025-06-08 05:14:00,105548.7,105548.7,105540.55,105540.55,0.56415
2025-06-08 05:15:00,105540.56,105540.56,105534.89,105534.89,1.61424
2025-06-08 05:16:00,105534.9,105542.07,105534.89,105542.07,2.41311
2025-06-08 05:17:00,105542.07,105542.07,105542.06,105542.06,1.41902
2025-06-08 05:18:00,105542.06,105542.07,105542.06,105542.06,0.21831
2025-06-08 05:19:00,105542.06,105542.07,105535.24,105535.25,0.64058
2025-06-08 05:20:00,105535.25,105542.29,105535.24,105542.29,1.995
2025-06-08 05:21:00,105542.28,105542.29,105542.28,105542.28,0.92989
2025-06-08 05:22:00,105542.29,105542.29,105542.28,105542.29,0.43163
2025-06-08 05:23:00,105542.29,105570.39,105542.28,105563.83,3.1339
2025-06-08 05:24:00,105563.83,105563.84,105551.19,105551.2,1.32919
2025-06-08 05:25:00,105551.19,105562.11,105551.19,105562.11,2.83921
2025-06-08 05:26:00,105562.11,105632.4,105562.1,105619.99,5.05782
2025-06-08 05:27:00,105619.99,105653.13,105619.98,105648.69,3.39969
2025-06-08 05:28:00,105648.69,105649.33,105636.28,105636.29,10.3322
2025-06-08 05:29:00,105636.29,105636.29,105613.27,105613.28,3.43938
2025-06-08 05:30:00,105613.27,105613.28,105613.27,105613.27,2.72026
2025-06-08 05:31:00,105613.28,105613.28,105608.05,105608.05,1.97244
2025-06-08 05:32:00,105608.05,105608.06,105583.33,105583.33,1.94545
2025-06-08 05:33:00,105583.33,105583.34,105583.33,105583.34,1.25741
2025-06-08 05:34:00,105583.33,105583.34,105565.37,105565.37,2.22202
2025-06-08 05:35:00,105565.37,105565.38,105565.37,105565.38,0.73478
2025-06-08 05:36:00,105565.37,105565.38,105565.37,105565.37,0.44542
2025-06-08 05:37:00,105565.37,105565.38,105565.37,105565.37,0.24554
2025-06-08 05:38:00,105565.37,105565.38,105539.85,105539.85,2.61255
2025-06-08 05:39:00,105539.85,105539.86,105481.75,105489.34,18.11788
2025-06-08 05:40:00,105489.34,105489.34,105481.18,105481.18,2.31248
2025-06-08 05:41:00,105481.18,105488.38,105479.87,105488.38,5.90568
2025-06-08 05:42:00,105488.37,105488.38,105484.34,105484.34,2.28644
2025-06-08 05:43:00,105484.35,105484.35,105484.34,105484.35,2.22442
2025-06-08 05:44:00,105484.34,105494.59,105484.34,105494.58,6.22059
2025-06-08 05:45:00,105494.59,105494.59,105494.58,105494.59,0.2824
2025-06-08 05:46:00,105494.58,105494.59,105494.58,105494.58,1.50521
2025-06-08 05:47:00,105494.58,105494.59,105484.35,105484.35,2.46618
2025-06-08 05:48:00,105484.36,105484.36,105484.35,105484.36,1.81495
2025-06-08 05:49:00,105484.35,105484.36,105484.35,105484.35,2.16633
2025-06-08 05:50:00,105484.36,105484.36,105480.68,105480.68,3.20408
2025-06-08 05:51:00,105480.69,105480.69,105480.68,105480.68,1.88437
2025-06-08 05:52:00,105480.68,105488.38,105480.68,105488.37,2.66058
2025-06-08 05:53:00,105488.37,105488.38,105475.79,105475.79,3.15531
2025-06-08 05:54:00,105475.8,105475.8,105475.79,105475.79,2.03051
2025-06-08 05:55:00,105475.8,105475.8,105471.71,105471.71,1.72235
2025-06-08 05:56:00,105471.71,105471.72,105465.82,105465.83,1.25888
2025-06-08 05:57:00,105465.82,105465.82,105412.76,105428.05,9.06239
2025-06-08 05:58:00,105428.06,105438.35,105428.05,105438.35,2.30328
2025-06-08 05:59:00,105438.34,105438.35,105438.34,105438.34,2.20311
2025-06-08 06:00:00,105438.34,105449.04,105438.34,105449.04,1.76565
2025-06-08 06:01:00,105449.03,105473.16,105449.03,105473.16,1.03333
2025-06-08 06:02:00,105473.15,105473.16,105473.15,105473.15,0.21624
2025-06-08 06:03:00,105473.16,105473.16,105458.21,105458.22,2.12116
2025-06-08 06:04:00,105458.22,105477.83,105457.33,105457.33,4.33501
2025-06-08 06:05:00,105457.33,105457.34,105445.56,105445.57,2.3333
2025-06-08 06:06:00,105445.57,105464.48,105432.96,105464.47,13.43894
